NUTS_ID,sector,year,d_employment,d_employment_l1,d_emissions,d_emissions_l1,resid_core,resid_core_l1
EL434,B.E,2022,0.0999999999999996,0.4,-102,1203,-0.302558501176659,0.392140165705939
EL434,B.E,2023,0.3,0.0999999999999996,-608,-102,0.196861167698224,-0.302558501176659
EL511,B.E,2006,0.2,,-27088,,0.210848034083177,
EL511,B.E,2007,0.1,0.2,-8936,-27088,-0.0982429990908012,0.210848034083177
EL511,B.E,2008,-0.6,0.1,2282,-8936,-0.772557733190983,-0.0982429990908012
EL511,B.E,2009,-0.3,-0.6,13506,2282,1.37889279387789,-0.772557733190983
EL511,B.E,2010,0.8,-0.3,-24797,13506,1.74118711409268,1.37889279387789
EL511,B.E,2011,-0.4,0.8,-4247,-24797,-0.545710342123171,1.74118711409268
EL511,B.E,2012,-0.2,-0.4,2988,-4247,-0.118319863245694,-0.545710342123171
EL511,B.E,2013,0,-0.2,-8169,2988,0.218017019423444,-0.118319863245694
EL511,B.E,2014,0.3,0,-6307,-8169,0.220211207760644,0.218017019423444
EL511,B.E,2015,-0.2,0.3,8340,-6307,-0.362331711226987,0.220211207760644
EL511,B.E,2016,0.1,-0.2,1219,8340,-0.311247805877325,-0.362331711226987
EL511,B.E,2017,0,0.1,6289,1219,-0.441133210376175,-0.311247805877325
EL511,B.E,2018,0.2,0,-15981,6289,-0.240871851801287,-0.441133210376175
EL511,B.E,2019,-0.1,0.2,0,-15981,-0.517135651255653,-0.240871851801287
EL511,B.E,2020,0.1,-0.1,0,0,0.661841222592852,-0.517135651255653
EL511,B.E,2021,0.3,0.1,0,0,0.292238811426408,0.661841222592852
EL511,B.E,2022,0.0999999999999996,0.3,0,0,-0.302566865152958,0.292238811426408
EL512,B.E,2006,-0.7,,-12221,,-0.690371056462306,
EL512,B.E,2007,-0.0999999999999996,-0.7,-31657,-12221,-0.296379882370285,-0.690371056462306
EL512,B.E,2008,0.0999999999999996,-0.0999999999999996,-1839,-31657,-0.0722198121485447,-0.296379882370285
EL512,B.E,2009,-1.6,0.0999999999999996,-2030,-1839,0.0801667422679238,-0.0722198121485447
EL512,B.E,2010,-0.2,-1.6,-3706,-2030,0.739457656993416,0.0801667422679238
EL512,B.E,2011,-0.2,-0.2,-5555,-3706,-0.345603086427099,0.739457656993416
EL513,B.E,2006,0.3,,-90003,,0.316007049464159,
EL513,B.E,2007,-0.3,0.3,249226,-90003,-0.519412223103913,0.316007049464159
EL513,B.E,2008,0,-0.3,91352,249226,-0.179861452494552,-0.519412223103913
EL513,B.E,2009,-1.2,0,-446124,91352,0.516582347077613,-0.179861452494552
EL513,B.E,2010,-0.6,-1.2,-272456,-446124,0.361495094546285,0.516582347077613
EL513,B.E,2011,-0.1,-0.6,-18273,-272456,-0.244560213382272,0.361495094546285
EL513,B.E,2012,-0.2,-0.1,-133021,-18273,-0.107167156848938,-0.244560213382272
EL513,B.E,2013,-0.0999999999999996,-0.2,-86888,-133021,0.124471959132186,-0.107167156848938
EL513,B.E,2014,0.3,-0.0999999999999996,-140364,-86888,0.23120385061097,0.124471959132186
EL513,B.E,2015,-0.2,0.3,34122,-140364,-0.364445829236245,0.23120385061097
EL513,B.E,2016,0.1,-0.2,485808,34122,-0.350983991277539,-0.364445829236245
EL513,B.E,2017,-0.2,0.1,38325,485808,-0.643760154932244,-0.350983991277539
EL513,B.E,2018,0.0999999999999996,-0.2,-19488,38325,-0.340584278616179,-0.643760154932244
EL513,B.E,2019,-0.0999999999999996,0.0999999999999996,-170105,-19488,-0.503187080781492,-0.340584278616179
EL513,B.E,2020,0,-0.0999999999999996,84952,-170105,0.554875178332419,-0.503187080781492
EL513,B.E,2021,0,0,178408,84952,-0.0223906031184559,0.554875178332419
EL513,B.E,2022,0.3,0,-222277,178408,-0.084340202801556,-0.0223906031184559
EL513,B.E,2023,0.1,0.3,-392982,-222277,0.0290357445256453,-0.084340202801556
EL514,B.E,2006,0.0999999999999996,,-3094,,0.108880531658457,
EL514,B.E,2007,-1.1,0.0999999999999996,0,-3094,-1.29897574901442,0.108880531658457
EL514,B.E,2008,1.2,-1.1,0,0,1.02762939027877,-1.29897574901442
EL514,B.E,2009,-0.2,1.2,0,0,1.48000028273962,1.02762939027877
EL514,B.E,2010,-0.6,-0.2,0,0,0.339153765854547,1.48000028273962
EL514,B.E,2011,-0.2,-0.6,0,0,-0.346058595136332,0.339153765854547
EL514,B.E,2012,-0.3,-0.2,0,0,-0.21807484793999,-0.346058595136332
EL514,B.E,2013,0,-0.3,0,0,0.217347163321605,-0.21807484793999
EL515,B.E,2006,0.2,,-9305,,0.20938983221526,
EL515,B.E,2007,0.0999999999999996,0.2,16810,-9305,-0.100354165108425,0.20938983221526
EL515,B.E,2008,0.0999999999999996,0.0999999999999996,-40331,16810,-0.0690634770926004,-0.100354165108425
EL515,B.E,2009,-0.199999999999999,0.0999999999999996,-20507,-40331,1.48168185197458,-0.0690634770926004
EL515,B.E,2010,-1.2,-0.199999999999999,-73017,-20507,-0.254858857111786,1.48168185197458
EL515,B.E,2011,-0.3,-1.2,-6583,-73017,-0.445518790665967,-0.254858857111786
EL515,B.E,2012,-0.4,-0.3,412,-6583,-0.318108631844257,-0.445518790665967
EL515,B.E,2013,-0.3,-0.4,-8232,412,-0.0819778145911944,-0.318108631844257
EL515,B.E,2014,0.0999999999999996,-0.3,-8279,-8232,0.020372911302427,-0.0819778145911944
EL515,B.E,2015,-0.3,0.0999999999999996,-3056,-8279,-0.461397241874978,0.020372911302427
EL515,B.E,2016,0.2,-0.3,5936,-3056,-0.211634598781276,-0.461397241874978
EL515,B.E,2017,-0.4,0.2,454,5936,-0.840654741732004,-0.211634598781276
EL515,B.E,2018,0.3,-0.4,7970,454,-0.142835828235999,-0.840654741732004
EL515,B.E,2019,0,0.3,-1795,7970,-0.416988461672742,-0.142835828235999
EL515,B.E,2020,0.100000000000001,0,-8894,-1795,0.66257052852623,-0.416988461672742
EL515,B.E,2021,0.3,0.100000000000001,-8525,-8894,0.292937859445527,0.66257052852623
EL515,B.E,2022,0.3,0.3,-21874,-8525,-0.100773202235631,0.292937859445527
EL515,B.E,2023,0.3,0.3,22723,-21874,0.194948031119448,-0.100773202235631
EL521,B.E,2006,-0.600000000000001,,-19595,,-0.58976639017574,
EL521,B.E,2007,-0.4,-0.600000000000001,-3165,-19595,-0.598716219749844,-0.58976639017574
EL521,B.E,2008,-0.6,-0.4,-2188,-3165,-0.772191194229638,-0.598716219749844
EL521,B.E,2009,-0.5,-0.6,29108,-2188,1.17761343350319,-0.772191194229638
EL521,B.E,2010,-0.9,-0.5,-25219,29108,0.0412217179946246,1.17761343350319
EL521,B.E,2011,-0.2,-0.9,-33095,-25219,-0.343344812826333,0.0412217179946246
EL521,B.E,2012,-0.199999999999999,-0.2,10188,-33095,-0.118910261572691,-0.343344812826333
EL521,B.E,2013,0.0999999999999996,-0.199999999999999,-166,10188,0.317360775283032,-0.118910261572691
EL521,B.E,2014,0.0999999999999996,0.0999999999999996,19960,-166,0.0180573198640811,0.317360775283032
EL521,B.E,2015,-0.3,0.0999999999999996,-24500,19960,-0.459638838857736,0.0180573198640811
EL521,B.E,2016,0.2,-0.3,2595,-24500,-0.211360637557596,-0.459638838857736
EL521,B.E,2017,-0.0999999999999996,0.2,2102,2595,-0.540789877349072,-0.211360637557596
EL521,B.E,2018,0.3,-0.0999999999999996,-18590,2102,-0.140657914407518,-0.540789877349072
EL521,B.E,2019,0.2,0.3,-5126,-18590,-0.216715320446738,-0.140657914407518
EL521,B.E,2020,-0.100000000000001,0.2,-194,-5126,0.461857130547773,-0.216715320446738
EL521,B.E,2021,0.3,-0.100000000000001,0,-194,0.292238811426408,0.461857130547773
EL521,B.E,2022,0.300000000000001,0.3,0,0,-0.102566865152956,0.292238811426408
EL522,B.E,2006,0.700000000000003,,654154,,0.654986348377536,
EL522,B.E,2007,-0.200000000000003,0.700000000000003,101027,654154,-0.407259939539646,0.654986348377536
EL522,B.E,2008,0.700000000000003,-0.200000000000003,-223983,101027,0.545995944233764,-0.407259939539646
EL522,B.E,2009,-6.09999999999999,0.700000000000003,-622897,-223983,-4.3689223079976,0.545995944233764
EL522,B.E,2010,-4,-6.09999999999999,322326,-622897,-3.08727689124933,-4.3689223079976
EL522,B.E,2011,-4.2,-4,-254392,322326,-4.32519851024722,-3.08727689124933
EL522,B.E,2012,-6.4,-4.2,-32498,-254392,-6.31541001949127,-4.32519851024722
EL522,B.E,2013,-0.200000000000003,-6.4,300293,-32498,-0.00727679290189127,-6.31541001949127
EL522,B.E,2014,1.9,-0.200000000000003,-429696,300293,1.85492900738138,-0.00727679290189127
EL522,B.E,2015,-3.09999999999999,1.9,-164391,-429696,-3.248167809363,1.85492900738138
EL522,B.E,2016,1.9,-3.09999999999999,304281,-164391,1.46390118054259,-3.248167809363
EL522,B.E,2017,0.100000000000001,1.9,119599,304281,-0.350424604047302,1.46390118054259
EL522,B.E,2018,2.9,0.100000000000001,-326035,119599,2.48455250415413,-0.350424604047302
EL522,B.E,2019,0.699999999999996,2.9,330613,-326035,0.255754159566048,2.48455250415413
EL522,B.E,2020,0.300000000000004,0.699999999999996,-300091,330613,0.886448614863286,0.255754159566048
EL522,B.E,2021,3.8,0.300000000000004,327496,-300091,3.76538421552384,0.886448614863286
EL522,B.E,2022,2.4,3.8,-186736,327496,2.0127454434568,3.76538421552384
EL522,B.E,2023,1.3,2.4,-21400,-186736,1.19856610686697,2.0127454434568
EL523,B.E,2006,0.399999999999999,,888,,0.408554008583719,
EL523,B.E,2007,0,0.399999999999999,-3931,888,-0.198653407927832,0.408554008583719
EL523,B.E,2008,0.5,0,-15617,-3931,0.32890998064998,-0.198653407927832
EL523,B.E,2009,-0.3,0.5,381,-15617,1.37996904082815,0.32890998064998
EL523,B.E,2010,-0.5,-0.3,20,381,0.439152125859194,1.37996904082815
EL523,B.E,2011,-0.4,-0.5,-28,20,-0.546056299142838,0.439152125859194
EL523,B.E,2012,-0.199999999999999,-0.4,460,-28,-0.118112567833103,-0.546056299142838
EL523,B.E,2013,-0.100000000000001,-0.199999999999999,309,460,0.117321825393403,-0.118112567833103
EL523,B.E,2014,0.100000000000001,-0.100000000000001,599,309,0.0196449173653331,0.117321825393403
EL523,B.E,2015,-0.300000000000001,0.100000000000001,-155,599,-0.461635123200899,0.0196449173653331
EL523,B.E,2016,0.300000000000001,-0.300000000000001,135,-155,-0.111158918129204,-0.461635123200899
EL523,B.E,2017,-0.4,0.300000000000001,30,135,-0.840619973830525,-0.111158918129204
EL523,B.E,2018,0.3,-0.4,-507,30,-0.142140716205726,-0.840619973830525
EL523,B.E,2019,0.3,0.3,-14,-507,-0.117134503258907,-0.142140716205726
EL523,B.E,2020,-0.0999999999999996,0.3,274,-14,0.461818754656519,-0.117134503258907
EL523,B.E,2021,0.6,-0.0999999999999996,334,274,0.592211423504017,0.461818754656519
EL523,B.E,2022,0.100000000000001,0.6,-444,334,-0.302530457256125,0.592211423504017
EL523,B.E,2023,0,0.100000000000001,-709,-444,-0.103130550325245,-0.302530457256125
EL524,B.E,2006,0.0999999999999996,,27537,,0.106368796775919,
EL524,B.E,2007,0.0999999999999996,0.0999999999999996,65964,27537,-0.104384781686931,0.106368796775919
EL524,B.E,2008,-0.9,0.0999999999999996,-13054,65964,-1.07130018475448,-0.104384781686931
EL524,B.E,2009,-0.7,-0.9,-21999,-13054,0.981804195627899,-1.07130018475448
EL524,B.E,2010,-0.5,-0.7,-1452,-21999,0.439272829517159,0.981804195627899
EL524,B.E,2011,0.0999999999999996,-0.5,5906,-1452,-0.0465428857640055,0.439272829517159
EL524,B.E,2012,-0.199999999999999,0.0999999999999996,-6123,5906,-0.117572763362738,-0.0465428857640055
EL524,B.E,2013,-0.4,-0.199999999999999,-6886,-6123,-0.182088186278436,-0.117572763362738
EL524,B.E,2014,0,-0.4,-1680,-6886,-0.0801682051642196,-0.182088186278436
EL524,B.E,2015,-0.2,0,725,-1680,-0.361707282996419,-0.0801682051642196
EL524,B.E,2016,0.2,-0.2,223,725,-0.211166134108757,-0.361707282996419
EL524,B.E,2017,-0.4,0.2,7826,223,-0.841259244019035,-0.211166134108757
EL524,B.E,2018,0.2,-0.4,3183,7826,-0.242443295348313,-0.841259244019035
EL524,B.E,2019,-0.2,0.2,-19344,3183,-0.615549447750453,-0.242443295348313
EL524,B.E,2020,-0.0999999999999996,-0.2,10222,-19344,0.461003020968051,-0.615549447750453
EL524,B.E,2021,0.4,-0.0999999999999996,-10876,10222,0.393130640899246,0.461003020968051
EL524,B.E,2022,0.399999999999999,0.4,12720,-10876,-0.00360990219732105,0.393130640899246
EL524,B.E,2023,0.2,0.399999999999999,-10664,12720,0.0976857573615975,-0.00360990219732105
EL526,B.E,2006,0,,-12583,,0.0096586274535795,
EL526,B.E,2007,-0.399999999999999,0,-8932,-12583,-0.598243327089871,0.0096586274535795
EL526,B.E,2008,-0.100000000000001,-0.399999999999999,4718,-8932,-0.272757484624951,-0.598243327089871
EL526,B.E,2009,-1.1,-0.100000000000001,9162,4718,0.579249000868513,-0.272757484624951
EL526,B.E,2010,0,-1.1,-18451,9162,0.940666743567247,0.579249000868513
EL526,B.E,2011,0.0999999999999996,0,-8318,-18451,-0.0453765210691143,0.940666743567247
EL526,B.E,2012,-0.6,0.0999999999999996,1366,-8318,-0.518186859622584,-0.0453765210691143
EL526,B.E,2013,-0.3,-0.6,-5579,1366,-0.0821953599747395,-0.518186859622584
EL526,B.E,2014,0.199999999999999,-0.3,-4858,-5579,0.120092390097335,-0.0821953599747395
EL526,B.E,2015,-0.3,0.199999999999999,37,-4858,-0.461650867156284,0.120092390097335
EL526,B.E,2016,0.2,-0.3,-3,37,-0.211147602161271,-0.461650867156284
EL526,B.E,2017,-0.3,0.2,-39,-3,-0.740614315846558,-0.211147602161271
EL526,B.E,2018,0.3,-0.3,-7,-39,-0.142181716089546,-0.740614315846558
EL526,B.E,2019,-0.2,0.3,-32,-7,-0.617133027263089,-0.142181716089546
EL526,B.E,2020,-0.0999999999999996,-0.2,-82,-32,0.461847946573799,-0.617133027263089
EL526,B.E,2021,0.0999999999999996,-0.0999999999999996,0,-82,0.092238811426408,0.461847946573799
EL526,B.E,2022,0.3,0.0999999999999996,0,0,-0.102566865152957,0.092238811426408
EL527,B.E,2006,0,,-17947,,0.0100984742071929,
EL527,B.E,2007,0,0,8084,-17947,-0.19963863513601,0.0100984742071929
EL527,B.E,2008,0,0,-99874,8084,-0.164180964928096,-0.19963863513601
EL527,B.E,2009,0,0,-11884,-99874,1.68097476797823,-0.164180964928096
EL527,B.E,2010,-0.4,0,-446,-11884,0.539190337750914,1.68097476797823
EL527,B.E,2011,-0.1,-0.4,-7903,-446,-0.245410550972684,0.539190337750914
EL527,B.E,2012,-0.3,-0.1,-1529,-7903,-0.217949470295271,-0.245410550972684
EL527,B.E,2013,0,-0.3,1096,-1529,0.217257291576273,-0.217949470295271
EL527,B.E,2014,0.1,0,-1043,1096,0.0197795609837946,0.217257291576273
EL527,B.E,2015,-0.1,0.1,-1115,-1043,-0.261556403423965,0.0197795609837946
EL527,B.E,2016,0.1,-0.1,-320,-1115,-0.311121608234929,-0.261556403423965
EL527,B.E,2017,-0.1,0.1,0,-320,-0.540617513837496,-0.311121608234929
EL527,B.E,2018,0.1,-0.1,0,0,-0.342182290087919,-0.540617513837496
EL527,B.E,2019,0,0.1,0,0,-0.417135651255653,-0.342182290087919
EL531,B.E,2006,0.9,,-2043849,,1.07622196746573,
EL531,B.E,2007,-0.9,0.9,1878341,-2043849,-1.25299927456044,1.07622196746573
EL531,B.E,2008,1,-0.9,-277444,1878341,0.850379733811487,-1.25299927456044
EL531,B.E,2009,-0.399999999999999,1,979071,-277444,1.19971668823794,0.850379733811487
EL531,B.E,2010,-0.300000000000001,-0.399999999999999,-777226,979071,0.702886117257212,1.19971668823794
EL531,B.E,2011,-0.4,-0.300000000000001,999600,-777226,-0.628025562867859,0.702886117257212
EL531,B.E,2012,-0.799999999999999,-0.4,1538604,999600,-0.844240018427784,-0.628025562867859
EL531,B.E,2013,-0.4,-0.799999999999999,-4053253,1538604,0.149712967501995,-0.844240018427784
EL531,B.E,2014,0.299999999999999,-0.4,-2634116,-4053253,0.435690935159221,0.149712967501995
EL531,B.E,2015,-0.399999999999999,0.299999999999999,-3471813,-2634116,-0.276959973880268,0.435690935159221
EL531,B.E,2016,0.6,-0.399999999999999,-4789419,-3471813,0.581583396963242,-0.276959973880268
EL531,B.E,2017,-0.4,0.6,694117,-4789419,-0.897534946551486,0.581583396963242
EL531,B.E,2018,0.6,-0.4,-315160,694117,0.183660756681057,-0.897534946551486
EL531,B.E,2019,-0.6,0.6,-5306765,-315160,-0.581982154343088,0.183660756681057
EL531,B.E,2020,0,-0.6,-3874621,-5306765,0.879559244280427,-0.581982154343088
EL531,B.E,2021,1,0,13793,-3874621,0.99110778863137,0.879559244280427
EL531,B.E,2022,0.300000000000001,1,16103,13793,-0.10388730741124,0.99110778863137
EL531,B.E,2023,0.5,0.300000000000001,-2517073,16103,0.603210712968851,-0.10388730741124
EL533,B.E,2006,0.2,,-237045,,0.228064459297271,
EL533,B.E,2007,-0.1,0.2,-889573,-237045,-0.226030969716862,0.228064459297271
EL533,B.E,2008,0.3,-0.1,1150070,-889573,0.033323917510663,-0.226030969716862
EL533,B.E,2009,-0.2,0.3,-832136,1150070,1.54823524138332,0.033323917510663
EL533,B.E,2010,-0.2,-0.2,534042,-832136,0.695362445945303,1.54823524138332
EL533,B.E,2011,-0.0999999999999996,-0.2,152279,534042,-0.258545437752567,0.695362445945303
EL533,B.E,2012,-0.1,-0.0999999999999996,-42428,152279,-0.0145957617986203,-0.258545437752567
EL533,B.E,2013,-0.1,-0.1,-1253949,-42428,0.220170689952239,-0.0145957617986203
EL533,B.E,2014,0.2,-0.1,541185,-1253949,0.075316990976661,0.220170689952239
EL533,B.E,2015,-0.1,0.2,-854089,541185,-0.191612733622212,0.075316990976661
EL533,B.E,2016,0,-0.1,-1138215,-854089,-0.317814482637824,-0.191612733622212
EL533,B.E,2017,-0.2,0,814502,-1138215,-0.707406488578657,-0.317814482637824
EL533,B.E,2018,0.1,-0.2,-727017,814502,-0.282567065018619,-0.707406488578657
EL533,B.E,2019,-0.1,0.1,-1316777,-727017,-0.409160243223823,-0.282567065018619
EL533,B.E,2020,-0.2,-0.1,-1227731,-1316777,0.462514879315537,-0.409160243223823
EL533,B.E,2021,0.0999999999999996,-0.2,-1008948,-1227731,0.174972312985821,0.462514879315537
EL533,B.E,2022,0.2,0.0999999999999996,184245,-1008948,-0.217674912341528,0.174972312985821
EL533,B.E,2023,0.1,0.2,-540930,184245,0.0411674461482384,-0.217674912341528
EL542,B.E,2006,0.1,,1303,,0.10851997868015,
EL542,B.E,2007,0,0.1,2,1303,-0.198975913013955,0.10851997868015
EL542,B.E,2008,0,0,-1617,2,-0.17223801609696,-0.198975913013955
EL542,B.E,2009,0,0,-431,-1617,1.68003562463947,-0.17223801609696
EL542,B.E,2010,-0.1,0,206,-431,0.839136873902414,1.68003562463947
EL542,B.E,2011,0,-0.1,-3612,206,-0.145762411975621,0.839136873902414
EL542,B.E,2012,0,0,-235,-3612,0.081944422005405,-0.145762411975621
EL542,B.E,2013,-0.1,0,-362,-235,0.11737684723749,0.081944422005405
EL542,B.E,2014,0,-0.1,-322,-362,-0.0802795608486728,0.11737684723749
EL542,B.E,2015,0,0,-469,-322,-0.161609375273859,-0.0802795608486728
EL542,B.E,2016,0,0,303,-469,-0.411172694090168,-0.161609375273859
EL542,B.E,2017,0,0,253,303,-0.440638259778708,-0.411172694090168
EL542,B.E,2018,0,0,47,253,-0.442186144076998,-0.440638259778708
EL542,B.E,2019,0,0,96,47,-0.417143523233347,-0.442186144076998
EL542,B.E,2020,0,0,-189,96,0.561856720548936,-0.417143523233347
EL542,B.E,2021,0,0,-506,-189,-0.00771969669116644,0.561856720548936
EL542,B.E,2022,0.1,0,766,-506,-0.302629676974969,-0.00771969669116644
EL542,B.E,2023,0,0.1,1329,766,-0.103297665851692,-0.302629676974969
EL611,B.E,2006,0.2,,10991,,0.207725564931268,
EL611,B.E,2007,-0.0999999999999996,0.2,21720,10991,-0.300756783967529,0.207725564931268
EL611,B.E,2008,0.8,-0.0999999999999996,-20449,21720,0.62930620352721,-0.300756783967529
EL611,B.E,2009,-0.5,0.8,-25163,-20449,1.18206364289271,0.62930620352721
EL611,B.E,2010,-0.5,-0.5,-672,-25163,0.4392088696984,1.18206364289271
EL611,B.E,2011,-0.7,-0.5,-2304,-672,-0.845869667671692,0.4392088696984
EL611,B.E,2012,0.100000000000001,-0.7,5337,-2304,0.181487519300124,-0.845869667671692
EL611,B.E,2013,-0.600000000000001,0.100000000000001,-6312,5337,-0.382135254145061,0.181487519300124
EL611,B.E,2014,0.3,-0.600000000000001,-1235,-6312,0.219795304939181,-0.382135254145061
EL611,B.E,2015,-0.3,0.3,-2858,-1235,-0.46141347782897,0.219795304939181
EL611,B.E,2016,0.4,-0.3,3399,-2858,-0.0114265653707772,-0.46141347782897
EL611,B.E,2017,-0.3,0.4,-429,3399,-0.740582335937179,-0.0114265653707772
EL611,B.E,2018,0.3,-0.3,4778,-429,-0.142574084977696,-0.740582335937179
EL611,B.E,2019,-0.100000000000001,0.3,-321,4778,-0.517109329330243,-0.142574084977696
EL611,B.E,2020,-0.0999999999999996,-0.100000000000001,-5543,-321,0.462295747304873,-0.517109329330243
EL611,B.E,2021,0.5,-0.0999999999999996,7109,-5543,0.491655875078266,0.462295747304873
EL611,B.E,2022,0.3,0.5,-3919,7109,-0.102245508063582,0.491655875078266
EL611,B.E,2023,0.3,0.3,-5382,-3919,0.19725263458893,-0.102245508063582
EL612,B.E,2006,0.4,,-61255,,0.413649720144085,
EL612,B.E,2007,-1.8,0.4,-87642,-61255,-1.99178912537904,0.413649720144085
EL612,B.E,2008,-0.0999999999999996,-1.8,-4245,-87642,-0.272022520707605,-1.99178912537904
EL612,B.E,2009,0.699999999999999,-0.0999999999999996,-59548,-4245,2.38488320490296,-0.272022520707605
EL612,B.E,2010,-2,0.699999999999999,22596,-59548,-1.06269910089501,2.38488320490296
EL612,B.E,2011,-1.1,-2,-194737,22596,-1.2300902063857,-1.06269910089501
EL612,B.E,2012,-0.699999999999999,-1.1,67108,-194737,-0.623577688346679,-1.2300902063857
EL612,B.E,2013,-0.200000000000001,-0.699999999999999,-89581,67108,0.0246927845064357,-0.623577688346679
EL612,B.E,2014,0.600000000000001,-0.200000000000001,-4142,-89581,0.520033678263708,0.0246927845064357
EL612,B.E,2015,-0.600000000000001,0.600000000000001,61346,-4142,-0.766678190910439,0.520033678263708
EL612,B.E,2016,0.5,-0.600000000000001,-2093,61346,0.0890237773530938,-0.766678190910439
EL612,B.E,2017,-0.199999999999999,0.5,9070,-2093,-0.641361251729977,0.0890237773530938
EL612,B.E,2018,0.6,-0.199999999999999,-27522,9070,0.16007450751703,-0.641361251729977
EL612,B.E,2019,0.200000000000001,0.6,-9093,-27522,-0.216390027368515,0.16007450751703
EL612,B.E,2020,0.6,0.200000000000001,22394,-9093,1.16000491979635,-0.216390027368515
EL612,B.E,2021,1.2,0.6,572,22394,1.19219190755932,1.16000491979635
EL612,B.E,2022,0.0999999999999996,1.2,8120,572,-0.303232703266183,1.19219190755932
EL612,B.E,2023,0.700000000000001,0.0999999999999996,6903,8120,0.596245267443492,-0.303232703266183
EL613,B.E,2006,1.1,,-92250,,1.11619130294204,
EL613,B.E,2007,-1.1,1.1,59693,-92250,-1.30387056114407,1.11619130294204
EL613,B.E,2008,1.4,-1.1,-258406,59693,1.24881862223518,-1.30387056114407
EL613,B.E,2009,-0.399999999999999,1.4,-887153,-258406,1.35274662259949,1.24881862223518
EL613,B.E,2010,-0.800000000000001,-0.399999999999999,-385654,-887153,0.170777304243436,1.35274662259949
EL613,B.E,2011,-0.0999999999999996,-0.800000000000001,-496304,-385654,-0.205361782458232,0.170777304243436
EL613,B.E,2012,-0.5,-0.0999999999999996,411971,-496304,-0.451856374213825,-0.205361782458232
EL613,B.E,2013,0,-0.5,-36433,411971,0.220334660855981,-0.451856374213825
EL613,B.E,2014,0.199999999999999,0,-48995,-36433,0.123711613841599,0.220334660855981
EL613,B.E,2015,-0.5,0.199999999999999,-3320,-48995,-0.661375593936321,0.123711613841599
EL613,B.E,2016,0.700000000000001,-0.5,150286,-3320,0.276528734760095,-0.661375593936321
EL613,B.E,2017,-0.4,0.700000000000001,-122246,150286,-0.83059337024275,0.276528734760095
EL613,B.E,2018,0.6,-0.4,-40080,-122246,0.161104260599035,-0.83059337024275
EL613,B.E,2019,-0.0999999999999996,0.6,-28666,-40080,-0.514785045916526,0.161104260599035
EL613,B.E,2020,0.299999999999999,-0.0999999999999996,-161128,-28666,0.87505368115292,-0.514785045916526
EL613,B.E,2021,0.5,0.299999999999999,-8620,-161128,0.492945649423453,0.87505368115292
EL613,B.E,2022,0.600000000000001,0.5,-42775,-8620,0.200940674907784,0.492945649423453
EL613,B.E,2023,0.299999999999999,0.600000000000001,544,-42775,0.196766703965903,0.200940674907784
EL631,B.E,2006,0.2,,1071,,0.208539002626242,
EL631,B.E,2007,0.0999999999999996,0.2,-155,1071,-0.098963039050436,0.208539002626242
EL631,B.E,2008,0.6,0.0999999999999996,1711,-155,0.427489088676339,-0.098963039050436
EL631,B.E,2009,-0.399999999999999,0.6,-11198,1711,1.28091851613764,0.427489088676339
EL631,B.E,2010,-1.2,-0.399999999999999,-7914,-11198,-0.260197287984361,1.28091851613764
EL631,B.E,2011,-0.4,-1.2,-4990,-7914,-0.545649416295815,-0.260197287984361
EL631,B.E,2012,-0.199999999999999,-0.4,-2446,-4990,-0.117874276508345,-0.545649416295815
EL631,B.E,2013,-0.4,-0.199999999999999,-3458,-2446,-0.182369281481901,-0.117874276508345
EL632,B.E,2006,-0.300000000000001,,54874,,-0.295872830872017,
EL632,B.E,2007,0.100000000000001,-0.300000000000001,16375,54874,-0.1003184952095,-0.295872830872017
EL632,B.E,2008,0,0.100000000000001,-8606,16375,-0.171664919720934,-0.1003184952095
EL632,B.E,2009,-0.4,0,-173016,-8606,1.29418755453738,-0.171664919720934
EL632,B.E,2010,-2.1,-0.4,33539,-173016,-1.16359642435228,1.29418755453738
EL632,B.E,2011,-0.4,-2.1,-603602,33539,-0.496563371390148,-1.16359642435228
EL632,B.E,2012,-0.4,-0.4,297933,-603602,-0.342505284711856,-0.496563371390148
EL632,B.E,2013,-0.5,-0.4,70443,297933,-0.28842914631016,-0.342505284711856
EL632,B.E,2014,0.300000000000001,-0.5,121930,70443,0.209695803557976,-0.28842914631016
EL632,B.E,2015,-0.5,0.300000000000001,-67439,121930,-0.656117850835103,0.209695803557976
EL632,B.E,2016,0.5,-0.5,-77009,-67439,0.095166871945506,-0.656117850835103
EL632,B.E,2017,0.199999999999999,0.5,-66499,-77009,-0.235164611289299,0.095166871945506
EL632,B.E,2018,0.5,0.199999999999999,46003,-66499,0.0540454746014031,-0.235164611289299
EL632,B.E,2019,-0.199999999999999,0.5,52744,46003,-0.621460646999982,0.0540454746014031
EL632,B.E,2020,0,-0.199999999999999,-201234,52744,0.578342363833835,-0.621460646999982
EL632,B.E,2021,1,0,152944,-201234,0.979697438964693,0.578342363833835
EL632,B.E,2022,0.299999999999999,1,-150979,152944,-0.0901866222346526,0.979697438964693
EL632,B.E,2023,0.300000000000001,0.299999999999999,142906,-150979,0.185093053045341,-0.0901866222346526
EL633,B.E,2006,0.100000000000001,,-2579,,0.108838301778124,
EL633,B.E,2007,0,0.100000000000001,4456,-2579,-0.199341139979017,0.108838301778124
EL633,B.E,2008,0,0,-4262,4456,-0.172021126711556,-0.199341139979017
