NUTS_ID,year,sector,employment_level,d_employment,emissions_level,d_emissions,country,wave
ES414,2022,B.E,14.3,2,385399,-119834,ES,4
ES414,2023,B.E,14.2,-0.100000000000001,470387,84988,ES,4
ES415,2006,B.E,16.6,0.800000000000001,55085,19527,ES,1
ES415,2007,B.E,16.4,-0.200000000000003,166479,111394,ES,1
ES415,2008,B.E,16.5,0.100000000000001,113702,-52777,ES,2
ES415,2009,B.E,14.4,-2.1,225349,111647,ES,2
ES415,2010,B.E,14.4,0,213050,-12299,ES,2
ES415,2011,B.E,14.8,0.4,206498,-6552,ES,2
ES415,2012,B.E,13.8,-1,142642,-63856,ES,2
ES415,2013,B.E,12.8,-1,186641,43999,ES,3
ES415,2014,B.E,12.6,-0.200000000000001,200322,13681,ES,3
ES415,2015,B.E,12.7,0.0999999999999996,198435,-1887,ES,3
ES415,2016,B.E,12.8,0.100000000000001,89276,-109159,ES,3
ES415,2017,B.E,10.9,-1.9,119228,29952,ES,3
ES415,2018,B.E,10.5,-0.4,200950,81722,ES,3
ES415,2019,B.E,10.6,0.0999999999999996,202789,1839,ES,3
ES415,2020,B.E,11.3,0.700000000000001,195508,-7281,ES,3
ES415,2021,B.E,12.8,1.5,207037,11529,ES,4
ES415,2022,B.E,13.7,0.899999999999999,177338,-29699,ES,4
ES415,2023,B.E,13.9,0.200000000000001,190091,12753,ES,4
ES416,2006,B.E,10.1,0.299999999999999,150456,40316,ES,1
ES416,2007,B.E,10,-0.0999999999999996,150301,-155,ES,1
ES416,2008,B.E,9.4,-0.6,138815,-11486,ES,2
ES416,2009,B.E,8.4,-1,155479,16664,ES,2
ES416,2010,B.E,7.8,-0.600000000000001,155852,373,ES,2
ES416,2011,B.E,7.4,-0.399999999999999,160585,4733,ES,2
ES416,2012,B.E,6.8,-0.600000000000001,148228,-12357,ES,2
ES416,2013,B.E,6.3,-0.5,139633,-8595,ES,3
ES416,2014,B.E,6.3,0,80065,-59568,ES,3
ES416,2015,B.E,6.3,0,86568,6503,ES,3
ES416,2016,B.E,6.2,-0.0999999999999996,79089,-7479,ES,3
ES416,2017,B.E,5.7,-0.5,90350,11261,ES,3
ES416,2018,B.E,6,0.3,84505,-5845,ES,3
ES416,2019,B.E,6.5,0.5,79333,-5172,ES,3
ES416,2020,B.E,6.1,-0.4,68928,-10405,ES,3
ES416,2021,B.E,8.1,2,83195,14267,ES,4
ES416,2022,B.E,9.2,1.1,58780,-24415,ES,4
ES416,2023,B.E,10.2,1,65505,6725,ES,4
ES417,2006,B.E,9.5,0.4,57643,-13592,ES,1
ES417,2007,B.E,9.8,0.300000000000001,89371,31728,ES,1
ES417,2008,B.E,9.8,0,119163,29792,ES,2
ES417,2009,B.E,8.7,-1.1,130709,11546,ES,2
ES417,2010,B.E,8.7,0,131805,1096,ES,2
ES417,2011,B.E,8.4,-0.299999999999999,128926,-2879,ES,2
ES417,2012,B.E,8.2,-0.200000000000001,136747,7821,ES,2
ES417,2013,B.E,7.3,-0.9,136361,-386,ES,3
ES417,2014,B.E,7.6,0.3,21602,-114759,ES,3
ES417,2015,B.E,7.5,-0.0999999999999996,10091,-11511,ES,3
ES417,2016,B.E,7.7,0.2,9604,-487,ES,3
ES417,2017,B.E,8.1,0.399999999999999,10281,677,ES,3
ES417,2018,B.E,7.9,-0.199999999999999,10132,-149,ES,3
ES417,2019,B.E,8,0.0999999999999996,9743,-389,ES,3
ES417,2020,B.E,8.1,0.0999999999999996,9962,219,ES,3
ES417,2021,B.E,8.6,0.5,10268,306,ES,4
ES417,2022,B.E,9.2,0.6,8498,-1770,ES,4
ES417,2023,B.E,9.3,0.100000000000001,7286,-1212,ES,4
ES418,2006,B.E,42.3,-0.800000000000004,360538,44678,ES,1
ES418,2007,B.E,40.6,-1.7,338800,-21738,ES,1
ES418,2008,B.E,40.1,-0.5,279495,-59305,ES,2
ES418,2009,B.E,36.7,-3.4,244919,-34576,ES,2
ES418,2010,B.E,34.6,-2.1,234880,-10039,ES,2
ES418,2011,B.E,34,-0.600000000000001,234989,109,ES,2
ES418,2012,B.E,31,-3,231503,-3486,ES,2
ES418,2013,B.E,29.7,-1.3,193868,-37635,ES,3
ES418,2014,B.E,30.8,1.1,127086,-66782,ES,3
ES418,2015,B.E,32.4,1.6,157242,30156,ES,3
ES418,2016,B.E,34.5,2.1,171994,14752,ES,3
ES418,2017,B.E,39.7,5.2,179607,7613,ES,3
ES418,2018,B.E,41,1.3,162678,-16929,ES,3
ES418,2019,B.E,42.4,1.4,177598,14920,ES,3
ES418,2020,B.E,41.2,-1.2,145778,-31820,ES,3
ES418,2021,B.E,35.8,-5.40000000000001,162462,16684,ES,4
ES418,2022,B.E,36.1,0.300000000000004,142868,-19594,ES,4
ES418,2023,B.E,37.2,1.1,127653,-15215,ES,4
ES419,2006,B.E,6.9,-0.699999999999999,137881,21804,ES,1
ES419,2007,B.E,7.4,0.5,109766,-28115,ES,1
ES419,2008,B.E,7.8,0.399999999999999,105837,-3929,ES,2
ES419,2009,B.E,6.8,-1,90434,-15403,ES,2
ES419,2010,B.E,7.7,0.9,91767,1333,ES,2
ES419,2011,B.E,7.4,-0.3,83211,-8556,ES,2
ES419,2012,B.E,6.6,-0.800000000000001,71807,-11404,ES,2
ES419,2013,B.E,6.3,-0.3,59663,-12144,ES,3
ES419,2014,B.E,6,-0.3,39714,-19949,ES,3
ES419,2015,B.E,6,0,42193,2479,ES,3
ES419,2016,B.E,6.2,0.2,36595,-5598,ES,3
ES419,2017,B.E,3.7,-2.5,46270,9675,ES,3
ES419,2018,B.E,3.8,0.0999999999999996,24477,-21793,ES,3
ES419,2019,B.E,4.5,0.7,24284,-193,ES,3
ES419,2020,B.E,4.3,-0.2,14989,-9295,ES,3
ES419,2021,B.E,5.8,1.5,19352,4363,ES,4
ES419,2022,B.E,6.5,0.7,23738,4386,ES,4
ES419,2023,B.E,6.1,-0.4,32384,8646,ES,4
ES421,2006,B.E,23.8,-1.1,212119,-15752,ES,1
ES421,2007,B.E,23.5,-0.300000000000001,280839,68720,ES,1
ES421,2008,B.E,22.7,-0.800000000000001,242113,-38726,ES,2
ES421,2009,B.E,19.5,-3.2,214904,-27209,ES,2
ES421,2010,B.E,19.3,-0.199999999999999,228803,13899,ES,2
ES421,2011,B.E,18.6,-0.699999999999999,247884,19081,ES,2
ES421,2012,B.E,17,-1.6,230584,-17300,ES,2
ES421,2013,B.E,16.4,-0.600000000000001,187010,-43574,ES,3
ES421,2014,B.E,15.7,-0.699999999999999,178647,-8363,ES,3
ES421,2015,B.E,16.3,0.600000000000001,202979,24332,ES,3
ES421,2016,B.E,16.8,0.5,209313,6334,ES,3
ES421,2017,B.E,18.6,1.8,217579,8266,ES,3
ES421,2018,B.E,19.3,0.699999999999999,208682,-8897,ES,3
ES421,2019,B.E,20.2,0.899999999999999,195687,-12995,ES,3
ES421,2020,B.E,20,-0.199999999999999,171121,-24566,ES,3
ES421,2021,B.E,19.4,-0.600000000000001,169803,-1318,ES,4
ES421,2022,B.E,20.6,1.2,161728,-8075,ES,4
ES421,2023,B.E,21.7,1.1,116520,-45208,ES,4
ES422,2006,B.E,30.5,0.300000000000001,3863853,-719883,ES,1
ES422,2007,B.E,32.6,2.1,4156972,293119,ES,1
ES422,2008,B.E,31.9,-0.700000000000003,3083634,-1073338,ES,2
ES422,2009,B.E,28.4,-3.5,2489061,-594573,ES,2
ES422,2010,B.E,29.8,1.4,2293149,-195912,ES,2
ES422,2011,B.E,27.8,-2,2180874,-112275,ES,2
ES422,2012,B.E,25.4,-2.4,2346901,166027,ES,2
ES422,2013,B.E,23.8,-1.6,1752500,-594401,ES,3
ES422,2014,B.E,23.4,-0.400000000000002,1662764,-89736,ES,3
ES422,2015,B.E,23.3,-0.0999999999999979,1640747,-22017,ES,3
ES422,2016,B.E,23.3,0,1713554,72807,ES,3
ES422,2017,B.E,23.7,0.399999999999999,1755255,41701,ES,3
ES422,2018,B.E,24,0.300000000000001,1645552,-109703,ES,3
ES422,2019,B.E,25.7,1.7,1698399,52847,ES,3
ES422,2020,B.E,23.9,-1.8,1350400,-347999,ES,3
ES422,2021,B.E,22.1,-1.8,1308317,-42083,ES,4
ES422,2022,B.E,23.3,1.2,1481658,173341,ES,4
ES422,2023,B.E,23.5,0.199999999999999,1497099,15441,ES,4
ES423,2006,B.E,11.4,1,138944,-19777,ES,1
ES423,2007,B.E,10.6,-0.800000000000001,176775,37831,ES,1
ES423,2008,B.E,10.9,0.300000000000001,190458,13683,ES,2
ES423,2009,B.E,9.7,-1.2,156988,-33470,ES,2
ES423,2010,B.E,9.6,-0.0999999999999996,117820,-39168,ES,2
ES423,2011,B.E,9.5,-0.0999999999999996,125715,7895,ES,2
ES423,2012,B.E,9,-0.5,145486,19771,ES,2
ES423,2013,B.E,8.4,-0.6,98952,-46534,ES,3
ES423,2014,B.E,8.2,-0.200000000000001,91246,-7706,ES,3
ES423,2015,B.E,8,-0.199999999999999,82548,-8698,ES,3
ES423,2016,B.E,8,0,162253,79705,ES,3
ES423,2017,B.E,6.2,-1.8,198506,36253,ES,3
ES423,2018,B.E,6.5,0.3,198516,10,ES,3
ES423,2019,B.E,7.2,0.7,198307,-209,ES,3
ES423,2020,B.E,8.3,1.1,187486,-10821,ES,3
ES423,2021,B.E,10.1,1.8,155665,-31821,ES,4
ES423,2022,B.E,11.4,1.3,66181,-89484,ES,4
ES423,2023,B.E,10.9,-0.5,20272,-45909,ES,4
ES424,2006,B.E,16,0.300000000000001,239775,4518,ES,1
ES424,2007,B.E,15.6,-0.4,235909,-3866,ES,1
ES424,2008,B.E,15.4,-0.199999999999999,223134,-12775,ES,2
ES424,2009,B.E,13.3,-2.1,166651,-56483,ES,2
ES424,2010,B.E,12.8,-0.5,153003,-13648,ES,2
ES424,2011,B.E,12.4,-0.4,151501,-1502,ES,2
ES424,2012,B.E,12.1,-0.300000000000001,165890,14389,ES,2
ES424,2013,B.E,11.5,-0.6,154771,-11119,ES,3
ES424,2014,B.E,11.2,-0.300000000000001,146800,-7971,ES,3
ES424,2015,B.E,11.2,0,143047,-3753,ES,3
ES424,2016,B.E,11.6,0.4,131093,-11954,ES,3
ES424,2017,B.E,13.4,1.8,120575,-10518,ES,3
ES424,2018,B.E,13.6,0.199999999999999,134800,14225,ES,3
ES424,2019,B.E,13.9,0.300000000000001,138525,3725,ES,3
ES424,2020,B.E,13.3,-0.6,125495,-13030,ES,3
ES424,2021,B.E,12.3,-1,154013,28518,ES,4
ES424,2022,B.E,12.7,0.399999999999999,161157,7144,ES,4
ES424,2023,B.E,13.2,0.5,150937,-10220,ES,4
ES425,2006,B.E,54,0.399999999999999,4214376,540595,ES,1
ES425,2007,B.E,54.3,0.299999999999997,4401712,187336,ES,1
ES425,2008,B.E,54.2,-0.0999999999999943,3797502,-604210,ES,2
ES425,2009,B.E,45.8,-8.40000000000001,2761141,-1036361,ES,2
ES425,2010,B.E,41.8,-4,2580222,-180919,ES,2
ES425,2011,B.E,40.6,-1.2,2359204,-221018,ES,2
ES425,2012,B.E,37.9,-2.7,1950605,-408599,ES,2
ES425,2013,B.E,35.7,-2.2,1125692,-824913,ES,3
ES425,2014,B.E,35.6,-0.100000000000001,1130162,4470,ES,3
ES425,2015,B.E,36.7,1.1,1268500,138338,ES,3
ES425,2016,B.E,39.3,2.59999999999999,1268618,118,ES,3
ES425,2017,B.E,40.3,1,1168352,-100266,ES,3
ES425,2018,B.E,40.7,0.400000000000006,1340577,172225,ES,3
ES425,2019,B.E,41.3,0.599999999999994,1344174,3597,ES,3
ES425,2020,B.E,40.2,-1.09999999999999,1411746,67572,ES,3
ES425,2021,B.E,42.8,2.59999999999999,1020356,-391390,ES,4
ES425,2022,B.E,42.6,-0.199999999999996,1090244,69888,ES,4
ES425,2023,B.E,43.6,1,969591,-120653,ES,4
ES431,2006,B.E,22.2,0.5,917335,501944,ES,1
ES431,2007,B.E,23.8,1.6,976728,59393,ES,1
ES431,2008,B.E,24.8,1,927952,-48776,ES,2
ES431,2009,B.E,22.1,-2.7,649906,-278046,ES,2
ES431,2010,B.E,21.8,-0.300000000000001,579617,-70289,ES,2
ES431,2011,B.E,20.9,-0.900000000000002,548436,-31181,ES,2
ES431,2012,B.E,19,-1.9,597161,48725,ES,2
ES431,2013,B.E,17.9,-1.1,274028,-323133,ES,3
ES431,2014,B.E,17.6,-0.299999999999997,296884,22856,ES,3
ES431,2015,B.E,17.8,0.199999999999999,496533,199649,ES,3
ES431,2016,B.E,18.9,1.1,329241,-167292,ES,3
ES431,2017,B.E,20,1.1,509036,179795,ES,3
ES431,2018,B.E,19.9,-0.100000000000001,516828,7792,ES,3
ES431,2019,B.E,21.3,1.4,537803,20975,ES,3
ES431,2020,B.E,21.1,-0.199999999999999,540346,2543,ES,3
ES431,2021,B.E,20.7,-0.400000000000002,586132,45786,ES,4
ES431,2022,B.E,22,1.3,693451,107319,ES,4
ES431,2023,B.E,22.2,0.199999999999999,534759,-158692,ES,4
ES432,2006,B.E,13.9,0.0999999999999996,13915,-2793,ES,1
ES432,2007,B.E,15,1.1,11383,-2532,ES,1
ES432,2008,B.E,15.3,0.300000000000001,7938,-3445,ES,2
ES432,2009,B.E,14.2,-1.1,5891,-2047,ES,2
ES432,2010,B.E,13.1,-1.1,3949,-1942,ES,2
ES432,2011,B.E,12.8,-0.299999999999999,5171,1222,ES,2
ES432,2012,B.E,12.2,-0.600000000000001,3923,-1248,ES,2
ES511,2006,B.E,526,-21.9,10305427,-658953,ES,1
ES511,2007,B.E,502.3,-23.7,9422541,-882886,ES,1
ES511,2008,B.E,483.9,-18.4,8181303,-1241238,ES,2
ES511,2009,B.E,423.8,-60.1,6671222,-1510081,ES,2
ES511,2010,B.E,401.2,-22.6,6497126,-174096,ES,2
ES511,2011,B.E,381.3,-19.9,4747404,-1749722,ES,2
ES511,2012,B.E,356.8,-24.5,4663758,-83646,ES,2
ES511,2013,B.E,343.7,-13.1,4345104,-318654,ES,3
ES511,2014,B.E,340.6,-3.09999999999997,4553413,208309,ES,3
ES511,2015,B.E,351.5,10.9,4746354,192941,ES,3
ES511,2016,B.E,364.9,13.4,4967756,221402,ES,3
ES511,2017,B.E,390.1,25.2000000000001,5169053,201297,ES,3
ES511,2018,B.E,399.7,9.59999999999997,5243472,74419,ES,3
ES511,2019,B.E,407.8,8.10000000000002,4556882,-686590,ES,3
ES511,2020,B.E,389.3,-18.5,4567754,10872,ES,3
ES511,2021,B.E,367.2,-22.1,4398818,-168936,ES,4
ES511,2022,B.E,369.6,2.40000000000003,4236019,-162799,ES,4
ES511,2023,B.E,376.1,6.5,3655217,-580802,ES,4
ES512,2006,B.E,63.3,-2.40000000000001,527746,67582,ES,1
ES512,2007,B.E,64.2,0.900000000000006,517534,-10212,ES,1
ES512,2008,B.E,63.5,-0.700000000000003,475840,-41694,ES,2
ES512,2009,B.E,57.9,-5.6,441712,-34128,ES,2
ES512,2010,B.E,56.8,-1.1,436428,-5284,ES,2
ES512,2011,B.E,54.4,-2.4,413901,-22527,ES,2
ES512,2012,B.E,51.7,-2.7,360631,-53270,ES,2
ES512,2013,B.E,48.8,-2.90000000000001,343269,-17362,ES,3
ES512,2014,B.E,47.7,-1.09999999999999,278147,-65122,ES,3
ES512,2015,B.E,49.3,1.59999999999999,257362,-20785,ES,3
ES512,2016,B.E,51.6,2.3,255132,-2230,ES,3
ES512,2017,B.E,40.9,-10.7,285064,29932,ES,3
ES512,2018,B.E,41.9,1,290981,5917,ES,3
ES512,2019,B.E,43.8,1.9,302110,11129,ES,3
ES512,2020,B.E,43.7,-0.0999999999999943,271382,-30728,ES,3
ES512,2021,B.E,59.2,15.5,263435,-7947,ES,4
ES512,2022,B.E,59.9,0.699999999999996,242798,-20637,ES,4
ES512,2023,B.E,62,2.1,185433,-57365,ES,4
ES513,2006,B.E,33.6,1,862198,26468,ES,1
ES513,2007,B.E,31.6,-2,886733,24535,ES,1
ES513,2008,B.E,32.2,0.600000000000001,866297,-20436,ES,2
ES513,2009,B.E,28.6,-3.6,787012,-79285,ES,2
ES513,2010,B.E,29.3,0.699999999999999,770667,-16345,ES,2
ES513,2011,B.E,28.8,-0.5,766106,-4561,ES,2
ES513,2012,B.E,27.4,-1.4,761364,-4742,ES,2
ES513,2013,B.E,26.3,-1.1,710912,-50452,ES,3
ES513,2014,B.E,26,-0.300000000000001,438256,-272656,ES,3
ES513,2015,B.E,26.3,0.300000000000001,440155,1899,ES,3
ES513,2016,B.E,25.9,-0.400000000000002,492561,52406,ES,3
ES513,2017,B.E,18.5,-7.4,592845,100284,ES,3
ES513,2018,B.E,19.3,0.800000000000001,595589,2744,ES,3
ES513,2019,B.E,21.8,2.5,576007,-19582,ES,3
ES513,2020,B.E,21.7,-0.100000000000001,535933,-40074,ES,3
ES513,2021,B.E,29,7.3,530879,-5054,ES,4
ES513,2022,B.E,32.3,3.3,361988,-168891,ES,4
ES513,2023,B.E,30.6,-1.7,288309,-73679,ES,4
ES514,2006,B.E,59.3,-1.40000000000001,7346383,-390172,ES,1
ES514,2007,B.E,59.1,-0.199999999999996,8388850,1042467,ES,1
ES514,2008,B.E,60.8,1.7,8581957,193107,ES,2
ES514,2009,B.E,54.3,-6.5,8127015,-454942,ES,2
ES514,2010,B.E,52.8,-1.5,7502797,-624218,ES,2
ES514,2011,B.E,51.6,-1.2,7590043,87246,ES,2
ES514,2012,B.E,51.1,-0.5,6665332,-924711,ES,2
ES514,2013,B.E,47.5,-3.6,5065212,-1600120,ES,3
ES514,2014,B.E,48.1,0.600000000000001,5570988,505776,ES,3
ES514,2015,B.E,48.3,0.199999999999996,6068992,498004,ES,3
ES514,2016,B.E,48.4,0.100000000000001,5963227,-105765,ES,3
ES514,2017,B.E,49.6,1.2,6216747,253520,ES,3
ES514,2018,B.E,51.2,1.6,5632333,-584414,ES,3
ES514,2019,B.E,50.7,-0.5,6406064,773731,ES,3
ES514,2020,B.E,49.2,-1.5,5557670,-848394,ES,3
ES514,2021,B.E,48.5,-0.700000000000003,5688960,131290,ES,4
ES514,2022,B.E,51.4,2.9,5580970,-107990,ES,4
ES514,2023,B.E,51.7,0.300000000000004,4915555,-665415,ES,4
ES521,2006,B.E,97.3,-6,1777298,83541,ES,1
ES521,2007,B.E,95.1,-2.2,1619364,-157934,ES,1
ES521,2008,B.E,90.5,-4.59999999999999,1245437,-373927,ES,2
ES521,2009,B.E,74.1,-16.4,859001,-386436,ES,2
ES521,2010,B.E,70.6,-3.5,870490,11489,ES,2
ES521,2011,B.E,68.1,-2.5,812211,-58279,ES,2
ES521,2012,B.E,63.6,-4.49999999999999,630692,-181519,ES,2
ES521,2013,B.E,61.2,-2.4,618169,-12523,ES,3
ES521,2014,B.E,62,0.799999999999997,863632,245463,ES,3
ES521,2015,B.E,63.3,1.3,936680,73048,ES,3
ES521,2016,B.E,64.3,1,760335,-176345,ES,3
ES521,2017,B.E,69.2,4.90000000000001,772287,11952,ES,3
ES521,2018,B.E,69.2,0,716304,-55983,ES,3
ES521,2019,B.E,72.6,3.39999999999999,590749,-125555,ES,3
ES521,2020,B.E,68.4,-4.19999999999999,702568,111819,ES,3
ES521,2021,B.E,85.6,17.2,613385,-89183,ES,4
ES521,2022,B.E,84,-1.59999999999999,537594,-75791,ES,4
ES521,2023,B.E,89.7,5.7,599854,62260,ES,4
ES522,2006,B.E,72.3,0.299999999999997,4404649,-298694,ES,1
ES522,2007,B.E,73.3,1,3380139,-1024510,ES,1
ES522,2008,B.E,72.3,-1,4275513,895374,ES,2
ES522,2009,B.E,59.4,-12.9,3735688,-539825,ES,2
ES522,2010,B.E,56.6,-2.8,3142484,-593204,ES,2
ES522,2011,B.E,54.1,-2.5,3143400,916,ES,2
ES522,2012,B.E,50.6,-3.5,2425554,-717846,ES,2
ES522,2013,B.E,48.8,-1.8,2646605,221051,ES,3
ES522,2014,B.E,49.4,0.600000000000001,2553300,-93305,ES,3
ES522,2015,B.E,51.6,2.2,2936492,383192,ES,3
ES522,2016,B.E,53.6,2,3131137,194645,ES,3
ES522,2017,B.E,61.4,7.8,2945983,-185154,ES,3
ES522,2018,B.E,61.8,0.399999999999999,3226040,280057,ES,3
ES522,2019,B.E,63.5,1.7,3554997,328957,ES,3
ES522,2020,B.E,60.8,-2.7,3458470,-96527,ES,3
ES522,2021,B.E,47.6,-13.2,3362641,-95829,ES,4
ES522,2022,B.E,51.3,3.7,2882560,-480081,ES,4
ES522,2023,B.E,48.8,-2.5,2575915,-306645,ES,4
ES523,2006,B.E,214.4,-1,2272271,-201037,ES,1
ES523,2007,B.E,204.5,-9.90000000000001,3195889,923618,ES,1
ES523,2008,B.E,199.8,-4.69999999999999,3896318,700429,ES,2
ES523,2009,B.E,169,-30.8,3804837,-91481,ES,2
ES523,2010,B.E,163.3,-5.69999999999999,4082980,278143,ES,2
ES523,2011,B.E,159,-4.30000000000001,3191789,-891191,ES,2
ES523,2012,B.E,148,-11,2872407,-319382,ES,2
ES523,2013,B.E,142.7,-5.30000000000001,2700004,-172403,ES,3
ES523,2014,B.E,145,2.30000000000001,2919865,219861,ES,3
ES523,2015,B.E,152,7,3066993,147128,ES,3
ES523,2016,B.E,158.3,6.30000000000001,2891789,-175204,ES,3
ES523,2017,B.E,153.6,-4.70000000000002,2582873,-308916,ES,3
ES523,2018,B.E,157.6,4,2581236,-1637,ES,3
ES523,2019,B.E,162,4.40000000000001,2296038,-285198,ES,3
ES523,2020,B.E,154.9,-7.09999999999999,1894628,-401410,ES,3
ES523,2021,B.E,154.9,0,1910764,16136,ES,4
ES523,2022,B.E,158.2,3.29999999999998,2502152,591388,ES,4
ES523,2023,B.E,157.6,-0.599999999999994,1830377,-671775,ES,4
ES531,2006,B.E,2.3,0,540110,33908,ES,1
ES531,2007,B.E,2.3,0,515540,-24570,ES,1
ES531,2008,B.E,2.4,0.1,547615,32075,ES,2
ES531,2009,B.E,2.2,-0.2,587324,39709,ES,2
ES531,2010,B.E,2.1,-0.1,597574,10250,ES,2
ES531,2011,B.E,2.1,0,512051,-85523,ES,2
ES531,2012,B.E,2,-0.1,595766,83715,ES,2
ES531,2013,B.E,1.9,-0.1,539984,-55782,ES,3
ES531,2014,B.E,2.1,0.2,537427,-2557,ES,3
ES531,2015,B.E,2.3,0.2,562681,25254,ES,3
ES531,2016,B.E,2.4,0.1,568169,5488,ES,3
ES531,2017,B.E,2.4,0,581414,13245,ES,3
ES531,2018,B.E,2.5,0.1,541365,-40049,ES,3
ES531,2019,B.E,2.5,0,263036,-278329,ES,3
ES531,2020,B.E,2.4,-0.1,98165,-164871,ES,3
ES531,2021,B.E,2.5,0.1,157915,59750,ES,4
ES531,2022,B.E,2.5,0,237715,79800,ES,4
ES531,2023,B.E,2.6,0.1,195644,-42071,ES,4
ES532,2006,B.E,27.9,0.699999999999999,4679898,-89707,ES,1
ES532,2007,B.E,27.1,-0.799999999999997,4515825,-164073,ES,1
ES532,2008,B.E,28.2,1.1,4288020,-227805,ES,2
ES532,2009,B.E,25,-3.2,4075560,-212460,ES,2
ES532,2010,B.E,23.8,-1.2,3801266,-274294,ES,2
ES532,2011,B.E,22.1,-1.7,3537484,-263782,ES,2
ES532,2012,B.E,20.6,-1.5,3283849,-253635,ES,2
ES532,2013,B.E,19.7,-0.900000000000002,2860324,-423525,ES,3
ES532,2014,B.E,20.2,0.5,2683234,-177090,ES,3
ES532,2015,B.E,20.7,0.5,2466804,-216430,ES,3
ES532,2016,B.E,20.9,0.199999999999999,2784019,317215,ES,3
ES532,2017,B.E,21.6,0.700000000000003,3011943,227924,ES,3
ES532,2018,B.E,22.1,0.5,2812900,-199043,ES,3
ES532,2019,B.E,22.8,0.699999999999999,2124164,-688736,ES,3
ES532,2020,B.E,21.9,-0.900000000000002,645982,-1478182,ES,3
ES532,2021,B.E,21.4,-0.5,691769,45787,ES,4
ES532,2022,B.E,22.1,0.700000000000003,815820,124051,ES,4
ES532,2023,B.E,22.4,0.299999999999997,711259,-104561,ES,4
ES533,2006,B.E,4.8,0,303348,48247,ES,1
ES533,2007,B.E,4.8,0,325183,21835,ES,1
ES533,2008,B.E,4.6,-0.2,342730,17547,ES,2
ES533,2009,B.E,4.1,-0.5,343516,786,ES,2
ES533,2010,B.E,4.2,0.100000000000001,318130,-25386,ES,2
ES533,2011,B.E,3.9,-0.3,300492,-17638,ES,2
ES533,2012,B.E,3.6,-0.3,300984,492,ES,2
ES533,2013,B.E,3.4,-0.2,303999,3015,ES,3
ES533,2014,B.E,3.2,-0.2,296542,-7457,ES,3
ES533,2015,B.E,3.1,-0.1,307696,11154,ES,3
ES533,2016,B.E,3.1,0,310090,2394,ES,3
ES533,2017,B.E,3.3,0.2,326922,16832,ES,3
ES533,2018,B.E,3.3,0,390084,63162,ES,3
ES533,2019,B.E,3.3,0,389760,-324,ES,3
ES533,2020,B.E,3,-0.3,271385,-118375,ES,3
ES533,2021,B.E,3.1,0.1,291770,20385,ES,4
ES533,2022,B.E,3.2,0.1,345868,54098,ES,4
ES533,2023,B.E,3.1,-0.1,350579,4711,ES,4
ES611,2006,B.E,19.9,0.299999999999997,7761298,-1058061,ES,1
ES611,2007,B.E,19.8,-0.0999999999999979,8997303,1236005,ES,1
ES611,2008,B.E,19.2,-0.600000000000001,6453491,-2543812,ES,2
ES611,2009,B.E,16.8,-2.4,6140193,-313298,ES,2
ES611,2010,B.E,15.4,-1.4,4906016,-1234177,ES,2
ES611,2011,B.E,15,-0.4,5349197,443181,ES,2
ES611,2012,B.E,14.3,-0.699999999999999,6927921,1578724,ES,2
ES611,2013,B.E,13.3,-1,6604729,-323192,ES,3
ES611,2014,B.E,12.7,-0.600000000000001,6398993,-205736,ES,3
ES611,2015,B.E,12.4,-0.299999999999999,7806760,1407767,ES,3
ES611,2016,B.E,13.2,0.799999999999999,5831670,-1975090,ES,3
ES611,2017,B.E,15.2,2,6660275,828605,ES,3
ES611,2018,B.E,15,-0.199999999999999,7426368,766093,ES,3
ES611,2019,B.E,15.7,0.699999999999999,2417861,-5008507,ES,3
ES611,2020,B.E,16.4,0.699999999999999,753159,-1664702,ES,3
ES611,2021,B.E,15.4,-0.999999999999998,873138,119979,ES,4
ES611,2022,B.E,14.4,-1,671378,-201760,ES,4
ES611,2023,B.E,15.5,1.1,589333,-82045,ES,4
ES612,2006,B.E,46.1,-1.1,7844790,-960714,ES,1
ES612,2007,B.E,45.3,-0.800000000000004,7540755,-304035,ES,1
ES612,2008,B.E,46.8,1.5,7835621,294866,ES,2
ES612,2009,B.E,41.6,-5.2,7093147,-742474,ES,2
ES612,2010,B.E,39,-2.6,6127281,-965866,ES,2
ES612,2011,B.E,38.3,-0.700000000000003,5268502,-858779,ES,2
ES612,2012,B.E,34.7,-3.59999999999999,4539372,-729130,ES,2
ES612,2013,B.E,34.3,-0.400000000000006,3879627,-659745,ES,3
ES612,2014,B.E,33.2,-1.09999999999999,3945002,65375,ES,3
ES612,2015,B.E,34.6,1.4,4220197,275195,ES,3
ES612,2016,B.E,35.6,1,4273441,53244,ES,3
ES612,2017,B.E,37.8,2.2,4015252,-258189,ES,3
ES612,2018,B.E,39.6,1.8,4259794,244542,ES,3
ES612,2019,B.E,39.5,-0.100000000000001,5148847,889053,ES,3
ES612,2020,B.E,38,-1.5,3946142,-1202705,ES,3
ES612,2021,B.E,36.9,-1.1,3770206,-175936,ES,4
ES612,2022,B.E,36.5,-0.399999999999999,3411818,-358388,ES,4
ES612,2023,B.E,37.1,0.600000000000001,3111559,-300259,ES,4
ES613,2006,B.E,43.8,0.899999999999999,2076281,-612612,ES,1
ES613,2007,B.E,44.3,0.5,2433901,357620,ES,1
ES613,2008,B.E,45.3,1,552269,-1881632,ES,2
ES613,2009,B.E,39.5,-5.8,1164933,612664,ES,2
