"NUTS_ID","year","verified","verified_lag","verified_delta"
"BE234",2015,1029286,1361018,-331732
"BE234",2016,1336037,1029286,306751
"BE234",2017,1174017,1336037,-162020
"BE234",2018,1436331,1174017,262314
"BE234",2019,1177252,1436331,-259079
"BE234",2020,942919,1177252,-234333
"BE234",2021,1737698,942919,794779
"BE234",2022,989125,1737698,-748573
"BE234",2023,1032649,989125,43524
"BE235",2005,2817285,NA,NA
"BE235",2006,2356094,2817285,-461191
"BE235",2007,2416712,2356094,60618
"BE235",2008,1916999,2416712,-499713
"BE235",2009,2326601,1916999,409602
"BE235",2010,1822738,2326601,-503863
"BE235",2011,1386789,1822738,-435949
"BE235",2012,899962,1386789,-486827
"BE235",2013,299691,899962,-600271
"BE235",2014,45958,299691,-253733
"BE235",2015,50297,45958,4339
"BE235",2016,51301,50297,1004
"BE235",2017,50720,51301,-581
"BE235",2018,49096,50720,-1624
"BE235",2019,49099,49096,3
"BE235",2020,43420,49099,-5679
"BE235",2021,52181,43420,8761
"BE235",2022,46818,52181,-5363
"BE235",2023,43638,46818,-3180
"BE236",2005,1354403,NA,NA
"BE236",2006,1274042,1354403,-80361
"BE236",2007,1105992,1274042,-168050
"BE236",2008,828945,1105992,-277047
"BE236",2009,796011,828945,-32934
"BE236",2010,828065,796011,32054
"BE236",2011,548278,828065,-279787
"BE236",2012,585335,548278,37057
"BE236",2013,546252,585335,-39083
"BE236",2014,567297,546252,21045
"BE236",2015,597268,567297,29971
"BE236",2016,606088,597268,8820
"BE236",2017,572823,606088,-33265
"BE236",2018,611320,572823,38497
"BE236",2019,565052,611320,-46268
"BE236",2020,484852,565052,-80200
"BE236",2021,546913,484852,62061
"BE236",2022,419854,546913,-127059
"BE236",2023,307148,419854,-112706
"BE241",2005,822093,NA,NA
"BE241",2006,728455,822093,-93638
"BE241",2007,899001,728455,170546
"BE241",2008,953504,899001,54503
"BE241",2009,1014734,953504,61230
"BE241",2010,922168,1014734,-92566
"BE241",2011,940196,922168,18028
"BE241",2012,644239,940196,-295957
"BE241",2013,100712,644239,-543527
"BE241",2014,54559,100712,-46153
"BE241",2015,57272,54559,2713
"BE241",2016,58092,57272,820
"BE241",2017,54236,58092,-3856
"BE241",2018,76341,54236,22105
"BE241",2019,108915,76341,32574
"BE241",2020,98848,108915,-10067
"BE241",2021,189208,98848,90360
"BE241",2022,224937,189208,35729
"BE241",2023,140627,224937,-84310
"BE242",2005,273989,NA,NA
"BE242",2006,286846,273989,12857
"BE242",2007,254826,286846,-32020
"BE242",2008,283495,254826,28669
"BE242",2009,256094,283495,-27401
"BE242",2010,254804,256094,-1290
"BE242",2011,264056,254804,9252
"BE242",2012,266372,264056,2316
"BE242",2013,240642,266372,-25730
"BE242",2014,239008,240642,-1634
"BE242",2015,249535,239008,10527
"BE242",2016,242027,249535,-7508
"BE242",2017,246597,242027,4570
"BE242",2018,268171,246597,21574
"BE242",2019,260934,268171,-7237
"BE242",2020,257535,260934,-3399
"BE242",2021,240362,257535,-17173
"BE242",2022,222203,240362,-18159
"BE242",2023,179979,222203,-42224
"BE251",2005,818780,NA,NA
"BE251",2006,858478,818780,39698
"BE251",2007,889650,858478,31172
"BE251",2008,793704,889650,-95946
"BE251",2009,1071808,793704,278104
"BE251",2010,1106769,1071808,34961
"BE251",2011,556940,1106769,-549829
"BE251",2012,440405,556940,-116535
"BE251",2013,528535,440405,88130
"BE251",2014,337281,528535,-191254
"BE251",2015,390990,337281,53709
"BE251",2016,592769,390990,201779
"BE251",2017,468367,592769,-124402
"BE251",2018,395389,468367,-72978
"BE251",2019,319742,395389,-75647
"BE251",2020,465062,319742,145320
"BE251",2021,243035,465062,-222027
"BE251",2022,254801,243035,11766
"BE251",2023,201893,254801,-52908
"BE252",2005,61968,NA,NA
"BE252",2006,58982,61968,-2986
"BE252",2007,58920,58982,-62
"BE252",2008,30179,58920,-28741
"BE252",2009,21536,30179,-8643
"BE252",2010,21084,21536,-452
"BE252",2011,29394,21084,8310
"BE252",2012,21807,29394,-7587
"BE252",2013,21395,21807,-412
"BE252",2014,27020,21395,5625
"BE252",2015,29209,27020,2189
"BE252",2016,24576,29209,-4633
"BE252",2017,25545,24576,969
"BE252",2018,31316,25545,5771
"BE252",2019,30643,31316,-673
"BE252",2020,32156,30643,1513
"BE252",2021,32813,32156,657
"BE252",2022,36070,32813,3257
"BE252",2023,24912,36070,-11158
"BE253",2005,78808,NA,NA
"BE253",2006,84235,78808,5427
"BE253",2007,83031,84235,-1204
"BE253",2008,94085,83031,11054
"BE253",2009,96709,94085,2624
"BE253",2010,103207,96709,6498
"BE253",2011,113351,103207,10144
"BE253",2012,112313,113351,-1038
"BE253",2013,118021,112313,5708
"BE253",2014,126161,118021,8140
"BE253",2015,120060,126161,-6101
"BE253",2016,134359,120060,14299
"BE253",2017,137476,134359,3117
"BE253",2018,139106,137476,1630
"BE253",2019,138868,139106,-238
"BE253",2020,136187,138868,-2681
"BE253",2021,137090,136187,903
"BE253",2022,138279,137090,1189
"BE253",2023,119689,138279,-18590
"BE254",2005,172430,NA,NA
"BE254",2006,142369,172430,-30061
"BE254",2007,147838,142369,5469
"BE254",2008,187894,147838,40056
"BE254",2009,136188,187894,-51706
"BE254",2010,143562,136188,7374
"BE254",2011,133863,143562,-9699
"BE254",2012,135326,133863,1463
"BE254",2013,121017,135326,-14309
"BE254",2014,128801,121017,7784
"BE254",2015,136106,128801,7305
"BE254",2016,135947,136106,-159
"BE254",2017,135286,135947,-661
"BE254",2018,137450,135286,2164
"BE254",2019,140944,137450,3494
"BE254",2020,132356,140944,-8588
"BE254",2021,152379,132356,20023
"BE254",2022,140129,152379,-12250
"BE254",2023,134529,140129,-5600
"BE255",2005,13132,NA,NA
"BE255",2006,11530,13132,-1602
"BE255",2007,12800,11530,1270
"BE255",2008,22857,12800,10057
"BE255",2009,23273,22857,416
"BE255",2010,15258,23273,-8015
"BE255",2011,13846,15258,-1412
"BE255",2012,16304,13846,2458
"BE255",2013,52933,16304,36629
"BE255",2014,51984,52933,-949
"BE255",2015,46094,51984,-5890
"BE255",2016,48459,46094,2365
"BE255",2017,49301,48459,842
"BE255",2018,45872,49301,-3429
"BE255",2019,46793,45872,921
"BE255",2020,39230,46793,-7563
"BE255",2021,52948,39230,13718
"BE255",2022,42479,52948,-10469
"BE255",2023,35815,42479,-6664
"BE256",2005,108342,NA,NA
"BE256",2006,103302,108342,-5040
"BE256",2007,52814,103302,-50488
"BE256",2008,49540,52814,-3274
"BE256",2009,45981,49540,-3559
"BE256",2010,40525,45981,-5456
"BE256",2011,35449,40525,-5076
"BE256",2012,36041,35449,592
"BE256",2013,39828,36041,3787
"BE256",2014,36552,39828,-3276
"BE256",2015,35163,36552,-1389
"BE256",2016,31498,35163,-3665
"BE256",2017,35527,31498,4029
"BE256",2018,27614,35527,-7913
"BE256",2019,25510,27614,-2104
"BE256",2020,23288,25510,-2222
"BE256",2021,25771,23288,2483
"BE256",2022,28246,25771,2475
"BE256",2023,27837,28246,-409
"BE257",2005,105861,NA,NA
"BE257",2006,100637,105861,-5224
"BE257",2007,90931,100637,-9706
"BE257",2008,68881,90931,-22050
"BE257",2009,56105,68881,-12776
"BE257",2010,49378,56105,-6727
"BE257",2011,52524,49378,3146
"BE257",2012,28534,52524,-23990
"BE257",2013,21239,28534,-7295
"BE257",2014,25046,21239,3807
"BE257",2015,20605,25046,-4441
"BE257",2016,22248,20605,1643
"BE257",2017,23654,22248,1406
"BE257",2018,22937,23654,-717
"BE257",2019,22235,22937,-702
"BE257",2020,19266,22235,-2969
"BE257",2021,16020,19266,-3246
"BE257",2022,14147,16020,-1873
"BE257",2023,10372,14147,-3775
"BE258",2005,57731,NA,NA
"BE258",2006,19379,57731,-38352
"BE258",2007,20151,19379,772
"BE258",2008,21085,20151,934
"BE258",2009,20891,21085,-194
"BE258",2010,22575,20891,1684
"BE258",2011,21610,22575,-965
"BE258",2012,21641,21610,31
"BE258",2013,22242,21641,601
"BE258",2014,21590,22242,-652
"BE258",2015,22229,21590,639
"BE258",2016,22898,22229,669
"BE258",2017,22055,22898,-843
"BE258",2018,23185,22055,1130
"BE258",2019,23545,23185,360
"BE258",2020,24880,23545,1335
"BE258",2021,26957,24880,2077
"BE258",2022,26987,26957,30
"BE258",2023,25592,26987,-1395
"BE310",2005,229951,NA,NA
"BE310",2006,226282,229951,-3669
"BE310",2007,223611,226282,-2671
"BE310",2008,219946,223611,-3665
"BE310",2009,172137,219946,-47809
"BE310",2010,195812,172137,23675
"BE310",2011,190306,195812,-5506
"BE310",2012,199365,190306,9059
"BE310",2013,202517,199365,3152
"BE310",2014,200550,202517,-1967
"BE310",2015,205328,200550,4778
"BE310",2016,210146,205328,4818
"BE310",2017,163691,210146,-46455
"BE310",2018,139970,163691,-23721
"BE310",2019,110589,139970,-29381
"BE310",2020,107104,110589,-3485
"BE310",2021,113779,107104,6675
"BE310",2022,109507,113779,-4272
"BE310",2023,100525,109507,-8982
"BE323",2005,2820350,NA,NA
"BE323",2006,2927758,2820350,107408
"BE323",2007,3003610,2927758,75852
"BE323",2008,2559078,3003610,-444532
"BE323",2009,2290263,2559078,-268815
"BE323",2010,2500118,2290263,209855
"BE323",2011,2642413,2500118,142295
"BE323",2012,1910245,2642413,-732168
"BE323",2013,2583337,1910245,673092
"BE323",2014,2321280,2583337,-262057
"BE323",2015,2379320,2321280,58040
"BE323",2016,2320477,2379320,-58843
"BE323",2017,1983988,2320477,-336489
"BE323",2018,2162283,1983988,178295
"BE323",2019,2330631,2162283,168348
"BE323",2020,2504961,2330631,174330
"BE323",2021,2206682,2504961,-298279
"BE323",2022,1724828,2206682,-481854
"BE323",2023,1530959,1724828,-193869
"BE328",2005,2321547,NA,NA
"BE328",2006,2358828,2321547,37281
"BE328",2007,2352120,2358828,-6708
"BE328",2008,2299578,2352120,-52542
"BE328",2009,2126447,2299578,-173131
"BE328",2010,1964203,2126447,-162244
"BE328",2011,2135934,1964203,171731
"BE328",2012,2019202,2135934,-116732
"BE328",2013,1926499,2019202,-92703
"BE328",2014,2123478,1926499,196979
"BE328",2015,1821890,2123478,-301588
"BE328",2016,1902508,1821890,80618
"BE328",2017,1923259,1902508,20751
"BE328",2018,2007491,1923259,84232
"BE328",2019,2330028,2007491,322537
"BE328",2020,2028683,2330028,-301345
"BE328",2021,2119841,2028683,91158
"BE328",2022,2033556,2119841,-86285
"BE328",2023,1863137,2033556,-170419
"BE329",2005,282210,NA,NA
"BE329",2006,299114,282210,16904
"BE329",2007,292630,299114,-6484
"BE329",2008,273098,292630,-19532
"BE329",2009,182884,273098,-90214
"BE329",2010,232388,182884,49504
"BE329",2011,212837,232388,-19551
"BE329",2012,179353,212837,-33484
"BE329",2013,116184,179353,-63169
"BE329",2014,113236,116184,-2948
"BE329",2015,132652,113236,19416
"BE329",2016,138321,132652,5669
"BE329",2017,138670,138321,349
"BE329",2018,145831,138670,7161
"BE329",2019,156092,145831,10261
"BE329",2020,150605,156092,-5487
"BE329",2021,100003,150605,-50602
"BE329",2022,105625,100003,5622
"BE329",2023,110927,105625,5302
"BE32A",2005,52292,NA,NA
"BE32A",2006,48489,52292,-3803
"BE32A",2007,47177,48489,-1312
"BE32A",2008,396,47177,-46781
"BE32A",2009,1208,396,812
"BE32A",2010,1122,1208,-86
"BE32A",2011,835,1122,-287
"BE32A",2012,459,835,-376
"BE32A",2013,65,459,-394
"BE32A",2014,153,65,88
"BE32A",2015,539,153,386
"BE32A",2016,515,539,-24
"BE32A",2017,1320,515,805
"BE32A",2018,352,1320,-968
"BE32A",2019,0,352,-352
"BE32A",2020,0,0,0
"BE32A",2021,0,0,0
"BE32A",2022,0,0,0
"BE32A",2023,0,0,0
"BE32B",2005,4493025,NA,NA
"BE32B",2006,4472065,4493025,-20960
"BE32B",2007,3037661,4472065,-1434404
"BE32B",2008,3369150,3037661,331489
"BE32B",2009,1176679,3369150,-2192471
"BE32B",2010,1235367,1176679,58688
"BE32B",2011,1085726,1235367,-149641
"BE32B",2012,1192310,1085726,106584
"BE32B",2013,1166310,1192310,-26000
"BE32B",2014,1369879,1166310,203569
"BE32B",2015,1293120,1369879,-76759
"BE32B",2016,1356075,1293120,62955
"BE32B",2017,1238398,1356075,-117677
"BE32B",2018,1282960,1238398,44562
"BE32B",2019,1222476,1282960,-60484
"BE32B",2020,1213181,1222476,-9295
"BE32B",2021,1182371,1213181,-30810
"BE32B",2022,1013295,1182371,-169076
"BE32B",2023,989503,1013295,-23792
"BE32C",2005,339102,NA,NA
"BE32C",2006,306669,339102,-32433
"BE32C",2007,306781,306669,112
"BE32C",2008,274369,306781,-32412
"BE32C",2009,279746,274369,5377
"BE32C",2010,269626,279746,-10120
"BE32C",2011,280092,269626,10466
"BE32C",2012,270935,280092,-9157
"BE32C",2013,359788,270935,88853
"BE32C",2014,330756,359788,-29032
"BE32C",2015,365561,330756,34805
"BE32C",2016,340447,365561,-25114
"BE32C",2017,349688,340447,9241
"BE32C",2018,352763,349688,3075
"BE32C",2019,340248,352763,-12515
"BE32C",2020,336659,340248,-3589
"BE32C",2021,307743,336659,-28916
"BE32C",2022,284856,307743,-22887
"BE32C",2023,252968,284856,-31888
"BE331",2005,1754365,NA,NA
"BE331",2006,1757741,1754365,3376
"BE331",2007,1781557,1757741,23816
"BE331",2008,1668942,1781557,-112615
"BE331",2009,1285649,1668942,-383293
"BE331",2010,1542040,1285649,256391
"BE331",2011,1527154,1542040,-14886
"BE331",2012,1440211,1527154,-86943
"BE331",2013,1552330,1440211,112119
"BE331",2014,1540266,1552330,-12064
"BE331",2015,1508068,1540266,-32198
"BE331",2016,1338040,1508068,-170028
"BE331",2017,1361168,1338040,23128
"BE331",2018,1410114,1361168,48946
"BE331",2019,1190731,1410114,-219383
"BE331",2020,939839,1190731,-250892
"BE331",2021,950772,939839,10933
"BE331",2022,908465,950772,-42307
"BE331",2023,794953,908465,-113512
"BE332",2005,5916356,NA,NA
"BE332",2006,5735168,5916356,-181188
"BE332",2007,6109883,5735168,374715
"BE332",2008,6354250,6109883,244367
"BE332",2009,3382543,6354250,-2971707
"BE332",2010,4421021,3382543,1038478
"BE332",2011,3457115,4421021,-963906
"BE332",2012,1569166,3457115,-1887949
"BE332",2013,1524974,1569166,-44192
"BE332",2014,1416552,1524974,-108422
"BE332",2015,1230511,1416552,-186041
"BE332",2016,1275484,1230511,44973
"BE332",2017,1310769,1275484,35285
"BE332",2018,1503823,1310769,193054
"BE332",2019,1755676,1503823,251853
"BE332",2020,2046622,1755676,290946
"BE332",2021,1676555,2046622,-370067
"BE332",2022,1677247,1676555,692
"BE332",2023,1167736,1677247,-509511
"BE334",2005,174633,NA,NA
"BE334",2006,135097,174633,-39536
"BE334",2007,126762,135097,-8335
"BE334",2008,129835,126762,3073
"BE334",2009,103061,129835,-26774
"BE334",2010,94644,103061,-8417
"BE334",2011,92433,94644,-2211
"BE334",2012,75097,92433,-17336
"BE334",2013,65162,75097,-9935
"BE334",2014,62971,65162,-2191
"BE334",2015,57187,62971,-5784
"BE334",2016,58947,57187,1760
"BE334",2017,64215,58947,5268
"BE334",2018,70792,64215,6577
"BE334",2019,82456,70792,11664
"BE334",2020,81915,82456,-541
"BE334",2021,82380,81915,465
"BE334",2022,81886,82380,-494
"BE334",2023,75534,81886,-6352
"BE335",2005,172078,NA,NA
"BE335",2006,175656,172078,3578
"BE335",2007,150175,175656,-25481
"BE335",2008,141950,150175,-8225
"BE335",2009,95524,141950,-46426
"BE335",2010,109045,95524,13521
"BE335",2011,105611,109045,-3434
"BE335",2012,102036,105611,-3575
"BE335",2013,103214,102036,1178
"BE335",2014,102389,103214,-825
"BE335",2015,100474,102389,-1915
"BE335",2016,93104,100474,-7370
"BE335",2017,93327,93104,223
"BE335",2018,91810,93327,-1517
"BE335",2019,91391,91810,-419
"BE335",2020,76994,91391,-14397
"BE335",2021,88970,76994,11976
"BE335",2022,92613,88970,3643
"BE335",2023,88103,92613,-4510
"BE336",2005,29239,NA,NA
"BE336",2006,28925,29239,-314
"BE336",2007,28020,28925,-905
"BE336",2008,29486,28020,1466
"BE336",2009,28568,29486,-918
"BE336",2010,31341,28568,2773
"BE336",2011,29411,31341,-1930
"BE336",2012,29774,29411,363
"BE336",2013,30988,29774,1214
"BE336",2014,30927,30988,-61
"BE336",2015,31990,30927,1063
"BE336",2016,21171,31990,-10819
"BE336",2017,16318,21171,-4853
"BE336",2018,17679,16318,1361
"BE336",2019,17471,17679,-208
"BE336",2020,16427,17471,-1044
"BE336",2021,15955,16427,-472
"BE336",2022,10082,15955,-5873
"BE336",2023,10412,10082,330
"BE341",2005,9013,NA,NA
"BE341",2006,8596,9013,-417
"BE341",2007,8295,8596,-301
"BE341",2008,10917,8295,2622
"BE341",2009,15266,10917,4349
"BE341",2010,16320,15266,1054
"BE341",2011,15007,16320,-1313
"BE341",2012,15546,15007,539
"BE341",2013,12082,15546,-3464
"BE341",2014,14839,12082,2757
"BE341",2015,14962,14839,123
"BE341",2016,15265,14962,303
"BE341",2017,1392,15265,-13873
"BE341",2018,511,1392,-881
"BE341",2019,247,511,-264
"BE341",2020,240,247,-7
"BE341",2021,0,240,-240
"BE341",2022,0,0,0
"BE341",2023,0,0,0
"BE342",2005,22102,NA,NA
"BE342",2006,21557,22102,-545
"BE342",2007,22975,21557,1418
"BE342",2008,17698,22975,-5277
"BE342",2009,10673,17698,-7025
"BE342",2010,7403,10673,-3270
"BE342",2011,6275,7403,-1128
"BE342",2012,6821,6275,546
"BE342",2013,6232,6821,-589
"BE342",2014,6946,6232,714
"BE342",2015,7055,6946,109
"BE342",2016,7183,7055,128
"BE342",2017,7685,7183,502
"BE342",2018,7998,7685,313
"BE342",2019,7527,7998,-471
"BE342",2020,6655,7527,-872
"BE342",2021,7773,6655,1118
"BE342",2022,7607,7773,-166
"BE342",2023,6936,7607,-671
"BE343",2005,477056,NA,NA
"BE343",2006,516034,477056,38978
"BE343",2007,439405,516034,-76629
"BE343",2008,485432,439405,46027
"BE343",2009,374105,485432,-111327
"BE343",2010,448983,374105,74878
"BE343",2011,477987,448983,29004
"BE343",2012,443378,477987,-34609
"BE343",2013,446390,443378,3012
"BE343",2014,454131,446390,7741
"BE343",2015,474614,454131,20483
"BE343",2016,478562,474614,3948
"BE343",2017,461196,478562,-17366
"BE343",2018,420697,461196,-40499
"BE343",2019,417812,420697,-2885
"BE343",2020,371042,417812,-46770
"BE343",2021,412725,371042,41683
"BE343",2022,372729,412725,-39996
"BE343",2023,368036,372729,-4693
"BE344",2005,31414,NA,NA
"BE344",2006,28726,31414,-2688
"BE344",2007,27732,28726,-994
"BE344",2008,31138,27732,3406
"BE344",2009,29935,31138,-1203
"BE344",2010,31575,29935,1640
"BE344",2011,30556,31575,-1019
"BE344",2012,25809,30556,-4747
"BE344",2013,30256,25809,4447
"BE344",2014,41200,30256,10944
"BE344",2015,42926,41200,1726
"BE344",2016,41623,42926,-1303
"BE344",2017,43281,41623,1658
"BE344",2018,45948,43281,2667
"BE344",2019,46590,45948,642
"BE344",2020,43702,46590,-2888
"BE344",2021,46419,43702,2717
"BE344",2022,53123,46419,6704
"BE344",2023,62764,53123,9641
"BE345",2005,137541,NA,NA
"BE345",2006,132011,137541,-5530
"BE345",2007,116414,132011,-15597
"BE345",2008,112843,116414,-3571
"BE345",2009,115804,112843,2961
"BE345",2010,125215,115804,9411
"BE345",2011,117635,125215,-7580
"BE345",2012,138093,117635,20458
"BE345",2013,112748,138093,-25345
"BE345",2014,93352,112748,-19396
"BE345",2015,127791,93352,34439
"BE345",2016,124944,127791,-2847
"BE345",2017,104406,124944,-20538
"BE345",2018,119393,104406,14987
"BE345",2019,127631,119393,8238
"BE345",2020,141324,127631,13693
"BE345",2021,126096,141324,-15228
"BE345",2022,110275,126096,-15821
"BE345",2023,105159,110275,-5116
"BE351",2005,5535,NA,NA
"BE351",2006,5752,5535,217
"BE351",2007,6111,5752,359
"BE351",2008,6503,6111,392
"BE351",2009,5187,6503,-1316
"BE351",2010,4244,5187,-943
"BE351",2011,5167,4244,923
"BE351",2012,3739,5167,-1428
"BE351",2013,1707,3739,-2032
"BE351",2014,0,1707,-1707
"BE351",2015,0,0,0
"BE351",2016,0,0,0
"BE351",2017,0,0,0
"BE351",2018,0,0,0
"BE351",2019,0,0,0
"BE351",2020,0,0,0
"BE351",2021,0,0,0
"BE351",2022,0,0,0
"BE351",2023,0,0,0
"BE352",2005,2371656,NA,NA
"BE352",2006,2467583,2371656,95927
"BE352",2007,2325832,2467583,-141751
"BE352",2008,2372315,2325832,46483
"BE352",2009,1676699,2372315,-695616
"BE352",2010,1917324,1676699,240625
"BE352",2011,1978993,1917324,61669
"BE352",2012,1780509,1978993,-198484
"BE352",2013,1569957,1780509,-210552
"BE352",2014,1551695,1569957,-18262
"BE352",2015,1587665,1551695,35970
"BE352",2016,1610077,1587665,22412
"BE352",2017,1640068,1610077,29991
"BE352",2018,1652079,1640068,12011
"BE352",2019,1561271,1652079,-90808
"BE352",2020,1360119,1561271,-201152
"BE352",2021,1530675,1360119,170556
"BE352",2022,1351486,1530675,-179189
"BE352",2023,1220022,1351486,-131464
"BE353",2005,3191,NA,NA
"BE353",2006,2938,3191,-253
"BE353",2007,2298,2938,-640
"BE353",2008,2404,2298,106
"BE353",2009,0,2404,-2404
"BE353",2010,0,0,0
"BE353",2011,0,0,0
"BE353",2012,0,0,0
"BE353",2013,0,0,0
"BE353",2014,0,0,0
"BE353",2015,0,0,0
"BE353",2016,0,0,0
"BE353",2017,0,0,0
"BE353",2018,0,0,0
"BE353",2019,0,0,0
"BE353",2020,0,0,0
"BE353",2021,0,0,0
"BE353",2022,0,0,0
"BE353",2023,0,0,0
"CH031",2005,10562,NA,NA
"CH031",2006,8899,10562,-1663
"CH031",2007,7471,8899,-1428
"CH031",2008,7217,7471,-254
"CH031",2009,3886,7217,-3331
"CH031",2010,3608,3886,-278
"CH031",2011,0,3608,-3608
"CH031",2012,0,0,0
"CH031",2013,0,0,0
"CH031",2014,0,0,0
"CH031",2015,0,0,0
